KECAMATAN;KABUPATEN/KOTA;PROVINSI;X;Y
Pematang Jaya;Langkat;Sumatera Utara;98.15945998340;4.24118295681
Kabanjahe;Karo;Sumatera Utara;98.46516535570;3.10746374335
Berastagi;Karo;Sumatera Utara;98.52014032710;3.19041744215
Barusjahe;Karo;Sumatera Utara;98.58029550560;3.13142428963
Tigapanah;Karo;Sumatera Utara;98.48109142940;3.06884815847
Merek;Karo;Sumatera Utara;98.48863241530;2.93861893533
Munte;Karo;Sumatera Utara;98.37477299840;3.05425652046
Juhar;Karo;Sumatera Utara;98.29876454850;2.99842065355
Tigabinanga;Karo;Sumatera Utara;98.21481400850;3.09816279722
Laubaleng;Karo;Sumatera Utara;98.05817104080;3.12833021952
Mardingding;Karo;Sumatera Utara;98.02966192970;3.23794705316
Payung;Karo;Sumatera Utara;98.37400567190;3.12710967813
Simpang Empat;Karo;Sumatera Utara;98.45021735090;3.13741025292
Kutabuluh;Karo;Sumatera Utara;98.23575611880;3.20244563062
Dolat Rayat;Karo;Sumatera Utara;98.54204940100;3.16527809148
Merdeka;Karo;Sumatera Utara;98.48452236650;3.20623019369
Naman Teran;Karo;Sumatera Utara;98.40084826450;3.21848886143
Tiganderket;Karo;Sumatera Utara;98.33798518870;3.15903559024
Gunung Meriah;Deli Serdang;Sumatera Utara;98.67346551620;3.10658690799
Tanjung Morawa;Deli Serdang;Sumatera Utara;98.79551028870;3.52588611102
Sibolangit;Deli Serdang;Sumatera Utara;98.56710402240;3.29344015993
Kutalimbaru;Deli Serdang;Sumatera Utara;98.53098583290;3.40577637391
Pancur Batu;Deli Serdang;Sumatera Utara;98.58845728100;3.47290974340
Namo Rambe;Deli Serdang;Sumatera Utara;98.64697194550;3.44053355709
Biru-Biru;Deli Serdang;Sumatera Utara;98.65854238880;3.37183998351
Stm Hilir;Deli Serdang;Sumatera Utara;98.71849700940;3.36492346552
Bangun Purba;Deli Serdang;Sumatera Utara;98.81088193820;3.35997654687
Galang;Deli Serdang;Sumatera Utara;98.86904773840;3.43142277755
Stm Hulu;Deli Serdang;Sumatera Utara;98.69603161490;3.22905538689
Patumbak;Deli Serdang;Sumatera Utara;98.71491036470;3.48636488820
Deli Tua;Deli Serdang;Sumatera Utara;98.68078910890;3.49795276110
Sunggal;Deli Serdang;Sumatera Utara;98.58533559400;3.58297081304
Hamparan Perak;Deli Serdang;Sumatera Utara;98.59958513360;3.73654105147
Labuhan Deli;Deli Serdang;Sumatera Utara;98.64601430930;3.77706070578
Percut Sei Tuan;Deli Serdang;Sumatera Utara;98.75577577340;3.65675926897
Batang Kuis;Deli Serdang;Sumatera Utara;98.80962057480;3.61845809925
Lubuk Pakam;Deli Serdang;Sumatera Utara;98.88160174310;3.55284700877
Pagar Merbau;Deli Serdang;Sumatera Utara;98.89432324680;3.52813334681
Pantai Labu;Deli Serdang;Sumatera Utara;98.87154839510;3.66534850205
Beringin;Deli Serdang;Sumatera Utara;98.87993427470;3.61477449969
Siantar;Simalungun;Sumatera Utara;99.09219390380;2.93529353956
Gunung Malela;Simalungun;Sumatera Utara;99.20170071860;3.01645933074
Gunung Maligas;Simalungun;Sumatera Utara;99.14566235080;3.04147165255
Panei;Simalungun;Sumatera Utara;98.92685478500;2.90113663017
Panombeian Panei;Simalungun;Sumatera Utara;98.98591213290;2.95485731371
Jorlang Hataran;Simalungun;Sumatera Utara;99.00514276880;2.83741349720
Raya Kahean;Simalungun;Sumatera Utara;98.92066619610;3.11811611066
Bosar Maligas;Simalungun;Sumatera Utara;99.38133903460;3.04062371770
Sidamanik;Simalungun;Sumatera Utara;98.93933172290;2.85084555373
Pamatang Sidamanik;Simalungun;Sumatera Utara;98.86930876610;2.78152139874
Tanah Jawa;Simalungun;Sumatera Utara;99.16564348220;2.88052431573
Hatonduhan;Simalungun;Sumatera Utara;99.12410059920;2.74097874270
Dolok Panribuan;Simalungun;Sumatera Utara;99.02157891400;2.78297651285
Purba;Simalungun;Sumatera Utara;98.70172580400;2.90761410270
Haranggaol Horisan;Simalungun;Sumatera Utara;98.65856296380;2.84160250910
Girsang Sipangan Bolon;Simalungun;Sumatera Utara;98.95770825080;2.68254216351
Dolok Batu Nanggar;Simalungun;Sumatera Utara;99.15355858740;3.11891700730
Huta Bayu Raja;Simalungun;Sumatera Utara;99.29360476190;2.97864763668
Jawa Maraja Bah Jambi;Simalungun;Sumatera Utara;99.20979723170;2.96027139031
Dolok Pardamean;Simalungun;Sumatera Utara;98.80282472510;2.82397674676
Pematang Bandar;Simalungun;Sumatera Utara;99.25249479780;3.08941397154
Bandar Huluan;Simalungun;Sumatera Utara;99.22361714050;3.15204356741
Bandar;Simalungun;Sumatera Utara;99.32324232180;3.16678940045
Bandar Masilam;Simalungun;Sumatera Utara;99.29416086120;3.23999518521
Silimakuta;Simalungun;Sumatera Utara;98.63347954240;2.95818133500
Dolok Silou;Simalungun;Sumatera Utara;98.70136546730;3.08709372055
Silou Kahean;Simalungun;Sumatera Utara;98.86822601130;3.17298540232
Tapian Dolok;Simalungun;Sumatera Utara;99.06075345270;3.06853493563
Raya;Simalungun;Sumatera Utara;98.87699994460;3.00267420049
Ujung Padang;Simalungun;Sumatera Utara;99.45885923530;3.01304949210
Pamatang Silima Huta;Simalungun;Sumatera Utara;98.57153003420;2.94297080860
Dolog Masagal;Simalungun;Sumatera Utara;98.80273311730;2.90539971276
Meranti;Asahan;Sumatera Utara;99.62247758110;3.08611418875
Air Joman;Asahan;Sumatera Utara;99.71680938570;3.01611500788
Tanjung Balai;Asahan;Sumatera Utara;99.81471572380;3.03899521155
Sei Kepayang;Asahan;Sumatera Utara;99.87309793450;2.83410637485
Simpang Empat;Asahan;Sumatera Utara;99.75486629400;2.90417298339
Air Batu;Asahan;Sumatera Utara;99.62825462140;2.86800063634
Pulau Rakyat;Asahan;Sumatera Utara;99.70402286180;2.74250458265
Bandar Pulau;Asahan;Sumatera Utara;99.36434734880;2.64739845472
Buntu Pane;Asahan;Sumatera Utara;99.49302124770;2.86008741138
Bandar Pasir Mandoge;Asahan;Sumatera Utara;99.26468677300;2.73252783627
Aek Kuasan;Asahan;Sumatera Utara;99.68885561760;2.67148793795
Kota Kisaran Barat;Asahan;Sumatera Utara;99.59967532460;2.99000432553
Kota Kisaran Timur;Asahan;Sumatera Utara;99.64463824730;2.98604858680
Aek Songsongan;Asahan;Sumatera Utara;99.43591766860;2.61313909005
Rahuning;Asahan;Sumatera Utara;99.51398682740;2.72672861743
Sei Dadap;Asahan;Sumatera Utara;99.64492328020;2.93995601751
Sei Kepayang Barat;Asahan;Sumatera Utara;99.85832482270;2.95816128257
Sei Kepayang Timur;Asahan;Sumatera Utara;99.91593930350;2.95703908645
Tinggi Raja;Asahan;Sumatera Utara;99.53364652860;2.83486573403
Setia Janji;Asahan;Sumatera Utara;99.49521234180;2.93692974775
Silau Laut;Asahan;Sumatera Utara;99.73954154290;3.09313339884
Rawang Panca Arga;Asahan;Sumatera Utara;99.65578324970;3.06804167674
Pulo Bandring;Asahan;Sumatera Utara;99.55797653190;2.99588062063
Teluk Dalam;Asahan;Sumatera Utara;99.66821402320;2.81517956027
Aek Ledong;Asahan;Sumatera Utara;99.63938058810;2.61369635015
Rantau Utara;Labuhanbatu;Sumatera Utara;99.86249120110;2.13760912069
Rantau Selatan;Labuhanbatu;Sumatera Utara;99.84552625280;2.06955480274
Bilah Barat;Labuhanbatu;Sumatera Utara;99.78793281240;2.07766336958
Bilah Hilir;Labuhanbatu;Sumatera Utara;100.07268832400;2.33263128641
Bilah Hulu;Labuhanbatu;Sumatera Utara;99.91949570080;1.97253172858
Pangkatan;Labuhanbatu;Sumatera Utara;100.02159692200;2.16108511455
Panai Tengah;Labuhanbatu;Sumatera Utara;100.24444507900;2.37282678011
Panai Hilir;Labuhanbatu;Sumatera Utara;100.17519861600;2.62585859533
Panai Hulu;Labuhanbatu;Sumatera Utara;100.12677589600;2.41143441828
Sidikalang;Dairi;Sumatera Utara;98.32068558690;2.74670749643
Sumbul;Dairi;Sumatera Utara;98.43904752890;2.75332051274
Tigalingga;Dairi;Sumatera Utara;98.25576927120;2.89713108248
Siempat Nempu;Dairi;Sumatera Utara;98.21751703890;2.81451133699
Silima Pungga Pungga;Dairi;Sumatera Utara;98.05979621660;2.85679086471
Tanah Pinem;Dairi;Sumatera Utara;98.12892977850;3.00736428537
Siempat Nempu Hulu;Dairi;Sumatera Utara;98.26504194560;2.82215231155
Siempat Nempu Hilir;Dairi;Sumatera Utara;98.05919752360;2.90296701368
Pegagan Hilir;Dairi;Sumatera Utara;98.38438673020;2.85654458779
Parbuluan;Dairi;Sumatera Utara;98.47573958960;2.63501487877
Lae Parira;Dairi;Sumatera Utara;98.17957798250;2.78426476807
Gunung Sitember;Dairi;Sumatera Utara;98.14091590610;2.94787935910
Berampu;Dairi;Sumatera Utara;98.25384398930;2.73368823363
Silahisabungan;Dairi;Sumatera Utara;98.54719270130;2.77793464552
Sitinjo;Dairi;Sumatera Utara;98.36248783460;2.70062127519
Balige;Toba;Sumatera Utara;99.08750320400;2.32559203669
Laguboti;Toba;Sumatera Utara;99.14260458410;2.35114517625
Silaen;Toba;Sumatera Utara;99.24610540530;2.41203610281
Habinsaran;Toba;Sumatera Utara;99.33849934050;2.34851358484
Pintu Pohan Meranti;Toba;Sumatera Utara;99.33984216240;2.52796340546
Borbor;Toba;Sumatera Utara;99.26242897360;2.20892562990
Porsea;Toba;Sumatera Utara;99.13197501710;2.46527261903
Ajibata;Toba;Sumatera Utara;98.94743579720;2.60100183442
Lumban Julu;Toba;Sumatera Utara;99.03926473480;2.56139063322
Uluan;Toba;Sumatera Utara;99.06540367630;2.43918154482
Sigumpar;Toba;Sumatera Utara;99.16407667040;2.39059569895
Siantar Narumonda;Toba;Sumatera Utara;99.18889554160;2.43438414002
Nassau;Toba;Sumatera Utara;99.47328733090;2.31953887289
Tampahan;Toba;Sumatera Utara;99.01682983120;2.33761864297
Bonatua Lunasi;Toba;Sumatera Utara;99.14280541460;2.52677147954
Parmaksian;Toba;Sumatera Utara;99.19336533520;2.47610827091
Panyabungan;Mandailing Natal;Sumatera Utara;99.61963942770;0.85785057103
Panyabungan Utara;Mandailing Natal;Sumatera Utara;99.55774012380;0.93071288238
Panyabungan Timur;Mandailing Natal;Sumatera Utara;99.72990257450;0.79380047528
Panyabungan Selatan;Mandailing Natal;Sumatera Utara;99.53469408170;0.75127864897
Panyabungan Barat;Mandailing Natal;Sumatera Utara;99.49135480440;0.81805512144
Siabu;Mandailing Natal;Sumatera Utara;99.45908698140;1.03540774784
Bukit Malintang;Mandailing Natal;Sumatera Utara;99.54520058580;0.97598757297
Kotanopan;Mandailing Natal;Sumatera Utara;99.72170382880;0.59901550091
Lembah Sorik Marapi;Mandailing Natal;Sumatera Utara;99.60082601450;0.74412688003
Tambangan;Mandailing Natal;Sumatera Utara;99.65716770450;0.69100976390
Ulu Pungkut;Mandailing Natal;Sumatera Utara;99.78207686030;0.54156425188
Muara Sipongi;Mandailing Natal;Sumatera Utara;99.87957896890;0.61678337714
Batang Natal;Mandailing Natal;Sumatera Utara;99.41977209850;0.68071879333
Lingga Bayu;Mandailing Natal;Sumatera Utara;99.25204498790;0.61376196031
Batahan;Mandailing Natal;Sumatera Utara;99.21947501430;0.36250075716
Natal;Mandailing Natal;Sumatera Utara;99.11856124830;0.65082227641
Muara Batang Gadis;Mandailing Natal;Sumatera Utara;99.10748942180;1.01950456099
Ranto Baek;Mandailing Natal;Sumatera Utara;99.37609882300;0.50696088849
Huta Bargot;Mandailing Natal;Sumatera Utara;99.45238895590;0.87088425983
Puncak Sorik Marapi;Mandailing Natal;Sumatera Utara;99.57856985720;0.67676021120
Pakantan;Mandailing Natal;Sumatera Utara;99.89611435030;0.52715424596
Sinunukan;Mandailing Natal;Sumatera Utara;99.23798394510;0.47442716841
Naga Juang;Mandailing Natal;Sumatera Utara;99.43936676700;0.92984813882
Lolomatua;Nias Selatan;Sumatera Utara;97.64685880960;0.93252524423
Gomo;Nias Selatan;Sumatera Utara;97.79570789090;0.87386066670
Lahusa;Nias Selatan;Sumatera Utara;97.83230545690;0.75704412449
Hibala;Nias Selatan;Sumatera Utara;98.44969749010;-0.45556452638
Pulau-Pulau Batu;Nias Selatan;Sumatera Utara;98.31391035840;-0.04814234895
Teluk Dalam;Nias Selatan;Sumatera Utara;97.82676803330;0.58331111249
Amandraya;Nias Selatan;Sumatera Utara;97.68501591620;0.71977802334
Lolowau;Nias Selatan;Sumatera Utara;97.58741215470;0.88559740828
Susua;Nias Selatan;Sumatera Utara;97.77145993140;0.78823500943
Maniamolo;Nias Selatan;Sumatera Utara;97.73011568910;0.64657207066
Hilimegai;Nias Selatan;Sumatera Utara;97.62713108200;0.89103583498
Toma;Nias Selatan;Sumatera Utara;97.87210150740;0.65967792279
Mazino;Nias Selatan;Sumatera Utara;97.84224931230;0.69686351412
Umbunasi;Nias Selatan;Sumatera Utara;97.73465809730;0.92783352522
Aramo;Nias Selatan;Sumatera Utara;97.73972369510;0.72930627628
Pulau-Pulau Batu Timur;Nias Selatan;Sumatera Utara;98.67668376950;0.04467764012
Mazo;Nias Selatan;Sumatera Utara;97.77887598160;0.82207459383
Fanayama;Nias Selatan;Sumatera Utara;97.79115074120;0.65458047895
Ulunoyo;Nias Selatan;Sumatera Utara;97.67976977780;0.89095992940
Huruna;Nias Selatan;Sumatera Utara;97.63891355140;0.98831391066
O'O'U;Nias Selatan;Sumatera Utara;97.64348347220;0.82116340011
Onohazumba;Nias Selatan;Sumatera Utara;97.58048979510;0.97737717887
Hilisalawa'Ahe;Nias Selatan;Sumatera Utara;97.55516284330;0.93643931968
Ulususua;Nias Selatan;Sumatera Utara;97.70586912070;0.81625913344
Sidua'Ori;Nias Selatan;Sumatera Utara;97.83707933150;0.81941634825
Somambawa;Nias Selatan;Sumatera Utara;97.88011120720;0.84090504712
Boronadu;Nias Selatan;Sumatera Utara;97.74302249540;0.86321297971
Simuk;Nias Selatan;Sumatera Utara;97.86987800460;-0.08200881425
Pulau-Pulau Batu Barat;Nias Selatan;Sumatera Utara;98.29020093700;-0.31682178290
Pulau-Pulau Batu Utara;Nias Selatan;Sumatera Utara;98.36501482420;-0.03296645212
Tanah Masa;Nias Selatan;Sumatera Utara;98.45481551670;-0.27206615058
Luahagundre Maniamolo;Nias Selatan;Sumatera Utara;97.72807934380;0.58939540574
Onolalu;Nias Selatan;Sumatera Utara;97.82661320750;0.63574766048
Ulu Idanotae;Nias Selatan;Sumatera Utara;97.78186747270;0.91166744106
Idanotae;Nias Selatan;Sumatera Utara;97.84748771590;0.89587149114
Sitelu Tali Urang Jehe;Pakpak Bharat;Sumatera Utara;98.16654690600;2.66383969227
Kerajaan;Pakpak Bharat;Sumatera Utara;98.27000866200;2.62715345147
Salak;Pakpak Bharat;Sumatera Utara;98.28957417870;2.45583004057
Sitelu Tali Urang Julu;Pakpak Bharat;Sumatera Utara;98.39376909490;2.50703409484
Pergetteng Getteng Sengkut;Pakpak Bharat;Sumatera Utara;98.27019172090;2.54680838447
Pagindar;Pakpak Bharat;Sumatera Utara;98.17719078240;2.42199708820
Tinada;Pakpak Bharat;Sumatera Utara;98.31742492070;2.60799445096
Siempat Rube;Pakpak Bharat;Sumatera Utara;98.39648106600;2.58784492228
Parlilitan;Humbang Hasundutan;Sumatera Utara;98.46914062050;2.35388398755
Pollung;Humbang Hasundutan;Sumatera Utara;98.70760736310;2.35202179683
Baktiraja;Humbang Hasundutan;Sumatera Utara;98.80177861240;2.35977585277
Paranginan;Humbang Hasundutan;Sumatera Utara;98.91689525290;2.29484368473
Lintong Nihuta;Humbang Hasundutan;Sumatera Utara;98.86063792340;2.26657097768
Dolok Sanggul;Humbang Hasundutan;Sumatera Utara;98.70976812150;2.23480851564
Sijamapolang;Humbang Hasundutan;Sumatera Utara;98.70702582480;2.13723289325
Onan Ganjang;Humbang Hasundutan;Sumatera Utara;98.61923413590;2.11229118598
Pakkat;Humbang Hasundutan;Sumatera Utara;98.47016724560;2.16274319812
Tarabintang;Humbang Hasundutan;Sumatera Utara;98.38570901980;2.25897929942
Simanindo;Samosir;Sumatera Utara;98.78564633550;2.67765033415
Onan Runggu;Samosir;Sumatera Utara;98.95281976260;2.47906088933
Nainggolan;Samosir;Sumatera Utara;98.88318842600;2.46387763131
Palipi;Samosir;Sumatera Utara;98.81125777560;2.52110527810
Harian;Samosir;Sumatera Utara;98.58246410990;2.49257652935
Sianjar Mula Mula;Samosir;Sumatera Utara;98.62363591500;2.66897625845
Ronggur Nihuta;Samosir;Sumatera Utara;98.77968093250;2.61498841152
Pangururan;Samosir;Sumatera Utara;98.71204284910;2.62793261503
Sitio-Tio;Samosir;Sumatera Utara;98.78054578580;2.43795209786
Pantai Cermin;Serdang Bedagai;Sumatera Utara;98.99679818130;3.62469394526
Perbaungan;Serdang Bedagai;Sumatera Utara;99.00827332400;3.55407356116
Teluk Mengkudu;Serdang Bedagai;Sumatera Utara;99.13025129930;3.53697499487
Sei Rampah;Serdang Bedagai;Sumatera Utara;99.07383163840;3.45722701419
Tanjung Beringin;Serdang Bedagai;Sumatera Utara;99.21215567940;3.48441872879
Bandar Khalipah;Serdang Bedagai;Sumatera Utara;99.26532948940;3.41656377337
Dolok Merawan;Serdang Bedagai;Sumatera Utara;99.12614157240;3.18606231438
Sipispis;Serdang Bedagai;Sumatera Utara;99.01621155310;3.16123164985
Dolok Masihul;Serdang Bedagai;Sumatera Utara;99.02250192530;3.31901249911
Kotarih;Serdang Bedagai;Sumatera Utara;98.85371662800;3.29017771622
Silinda;Serdang Bedagai;Sumatera Utara;98.79317352380;3.26335183164
Serba Jadi;Serdang Bedagai;Sumatera Utara;98.94458689580;3.39868993959
Tebing Tinggi;Serdang Bedagai;Sumatera Utara;99.15704588070;3.33809112870
Pegajahan;Serdang Bedagai;Sumatera Utara;98.98220199170;3.48212959176
Sei Bamban;Serdang Bedagai;Sumatera Utara;99.14874059790;3.42604289273
Tebing Syahbandar;Serdang Bedagai;Sumatera Utara;99.20463144320;3.29431035610
Bintang Bayu;Serdang Bedagai;Sumatera Utara;98.92714972180;3.29810572077
Medang Deras;Batu Bara;Sumatera Utara;99.36058281970;3.37844470281
Sei Suka;Batu Bara;Sumatera Utara;99.39136809390;3.33335791522
Air Putih;Batu Bara;Sumatera Utara;99.40408133980;3.28401036280
Lima Puluh;Batu Bara;Sumatera Utara;99.43358394030;3.19630744538
Talawi;Batu Bara;Sumatera Utara;99.54701236670;3.20335545755
Tanjung Tiram;Batu Bara;Sumatera Utara;99.63311933870;3.26765730634
Sei Balai;Batu Bara;Sumatera Utara;99.57072080880;3.09440336108
Laut Tador;Batu Bara;Sumatera Utara;99.27708710380;3.30372671082
Lima Puluh Pesisir;Batu Bara;Sumatera Utara;99.48051657070;3.27044801501
Datuk Lima Puluh;Batu Bara;Sumatera Utara;99.48561815140;3.21018410746
Datuk Tanah Datar;Batu Bara;Sumatera Utara;99.52612291210;3.14203307739
Nibung Hangus;Batu Bara;Sumatera Utara;99.65703568510;3.16886768514
Dolok Sigompulon;Padang Lawas Utara;Sumatera Utara;99.72568769220;1.94699447827
Dolok;Padang Lawas Utara;Sumatera Utara;99.68213169240;1.81714809767
Halongonan;Padang Lawas Utara;Sumatera Utara;99.72042374160;1.63750769323
Padang Bolak;Padang Lawas Utara;Sumatera Utara;99.59676522090;1.58520773394
Padang Bolak Julu;Padang Lawas Utara;Sumatera Utara;99.48956297100;1.47769608009
Portibi;Padang Lawas Utara;Sumatera Utara;99.69409039510;1.43287277438
Batang Onang;Padang Lawas Utara;Sumatera Utara;99.47776787890;1.31947823752
Simangambat;Padang Lawas Utara;Sumatera Utara;100.10455436200;1.51775163605
Hulu Sihapas;Padang Lawas Utara;Sumatera Utara;99.42298881370;1.48796151452
Padang Bolak Tenggara;Padang Lawas Utara;Sumatera Utara;99.57192870940;1.40505542728
Halongonan Timur;Padang Lawas Utara;Sumatera Utara;99.87022460070;1.59456429456
Ujung Batu;Padang Lawas Utara;Sumatera Utara;100.05972104400;1.67450774094
Sosopan;Padang Lawas;Sumatera Utara;99.56132544310;1.19943160066
Barumun Tengah;Padang Lawas;Sumatera Utara;99.78094247780;1.38835135795
Huristak;Padang Lawas;Sumatera Utara;99.93950574010;1.38487191544
Lubuk Barumun;Padang Lawas;Sumatera Utara;99.82388164250;1.16765020053
Hutaraja Tinggi;Padang Lawas;Sumatera Utara;100.04748425800;1.11178738124
Ulu Barumun;Padang Lawas;Sumatera Utara;99.65154402080;1.06840557622
Barumun;Padang Lawas;Sumatera Utara;99.70164904640;1.01345007442
Sosa;Padang Lawas;Sumatera Utara;99.93178870180;1.01320743007
Batang Lubu Sutam;Padang Lawas;Sumatera Utara;100.04728571400;0.85297525493
Barumun Selatan;Padang Lawas;Sumatera Utara;99.71403403320;0.96381225208
Aek Nabara Barumun;Padang Lawas;Sumatera Utara;99.76930949190;1.26538830493
Sihapas Barumun;Padang Lawas;Sumatera Utara;99.66649174700;1.31601818165
Barumun Baru;Padang Lawas;Sumatera Utara;99.71129240110;1.07295552059
Ulu Sosa;Padang Lawas;Sumatera Utara;99.80118669230;0.93904354221
Sosa Julu;Padang Lawas;Sumatera Utara;99.86193920410;1.08038614316
Barumun Barat;Padang Lawas;Sumatera Utara;99.70765009670;1.35144927536
Sosa Timur;Padang Lawas;Sumatera Utara;100.06282083100;0.92613982798
Kotapinang;Labuhanbatu Selatan;Sumatera Utara;100.07053773000;1.89035909371
Kampung Rakyat;Labuhanbatu Selatan;Sumatera Utara;100.21136444700;2.08454425246
Torgamba;Labuhanbatu Selatan;Sumatera Utara;100.24448024400;1.72007437554
Sungai Kanan;Labuhanbatu Selatan;Sumatera Utara;99.86236162500;1.74149618517
Silangkitang;Labuhanbatu Selatan;Sumatera Utara;99.93332045660;1.88084465606
Kualuh Hulu;Labuhanbatu Utara;Sumatera Utara;99.66270621910;2.53780883170
Kualuh Leidong;Labuhanbatu Utara;Sumatera Utara;99.89273498230;2.71471428657
Kualuh Hilir;Labuhanbatu Utara;Sumatera Utara;99.96304655530;2.56267847680
Aek Kuo;Labuhanbatu Utara;Sumatera Utara;99.86441943580;2.37942393862
Marbau;Labuhanbatu Utara;Sumatera Utara;99.88640175060;2.25798146758
Na IX - X;Labuhanbatu Utara;Sumatera Utara;99.65905612050;2.16664770838
Aek Natas;Labuhanbatu Utara;Sumatera Utara;99.60700211210;2.28611498511
Kualuh Selatan;Labuhanbatu Utara;Sumatera Utara;99.66807835430;2.45362642865
Lotu;Nias Utara;Sumatera Utara;97.36211683230;1.42276250848
Sawo;Nias Utara;Sumatera Utara;97.39080956610;1.53114185463
Tuhemberua;Nias Utara;Sumatera Utara;97.46273262460;1.45111145020
Sitolu Ori;Nias Utara;Sumatera Utara;97.46468881440;1.39666050869
Namohalu Esiwa;Nias Utara;Sumatera Utara;97.41593396370;1.32883490617
Alasa Talumuzoi;Nias Utara;Sumatera Utara;97.45402819820;1.24782311481
Alasa;Nias Utara;Sumatera Utara;97.40169566990;1.20154581167
Tugala Oyo;Nias Utara;Sumatera Utara;97.42301700600;1.12863987730
Afulu;Nias Utara;Sumatera Utara;97.24443523260;1.24874093190
Lahewa;Nias Utara;Sumatera Utara;97.18169383750;1.36742323143
Lahewa Timur;Nias Utara;Sumatera Utara;97.30520122700;1.36247028471
Lahomi;Nias Barat;Sumatera Utara;97.50436440410;0.97717742682
Sirombu;Nias Barat;Sumatera Utara;97.42448529090;0.91243427493
Mandrehe Barat;Nias Barat;Sumatera Utara;97.43041801810;1.01369518230
Moro'O;Nias Barat;Sumatera Utara;97.42144612700;1.07280467876
Mandrehe;Nias Barat;Sumatera Utara;97.49911593840;1.04614111931
Mandrehe Utara;Nias Barat;Sumatera Utara;97.52510169550;1.12440329468
Lolofitu Moi;Nias Barat;Sumatera Utara;97.59177056940;1.06973970784
Ulu Moro'O;Nias Barat;Sumatera Utara;97.55153860360;1.01760708501
Medan Kota;Kota Medan;Sumatera Utara;98.69527976470;3.57118784120
Medan Sunggal;Kota Medan;Sumatera Utara;98.62742440080;3.58202525120
Medan Helvetia;Kota Medan;Sumatera Utara;98.63224486980;3.60641127689
Medan Denai;Kota Medan;Sumatera Utara;98.72022694110;3.57032361094
Medan Barat;Kota Medan;Sumatera Utara;98.66654971590;3.60870140728
Medan Deli;Kota Medan;Sumatera Utara;98.67698438110;3.66214693709
Medan Tuntungan;Kota Medan;Sumatera Utara;98.62407769640;3.51677646392
Medan Belawan;Kota Medan;Sumatera Utara;98.67234581190;3.76883604447
Medan Amplas;Kota Medan;Sumatera Utara;98.71598313570;3.53944157750
